Order,Family,Species Name,1980 GAA2 Red List Category,2004 GAA2 Red List Category,1980-2004 Genuine Change?,1980-2004 Primary Driver,Grouped 1980-2004 Primary Driver,1980-2004 Genuine downlisting due to conservation,2022 GAA2 Red List Category,2022 Red List Criteria,2004-2022 Genuine Change?, 2004-2022 Primary Driver,Grouped 2004-2022 Primary Driver,2004-2022 Genuine downlisting due to conservation,Afrotropical,Australasian/Oceanian,Indomalayan,Nearctic,Neotropical,Palearctic,Egg Laying,Free Living Larval Stage,Live Birth ,Water Breeding
ANURA,BRACHYCEPHALIDAE,Brachycephalus pernix,CR,CR,No,,,,CR,B1ab(iii)+2ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus pitanga,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus pombali,LC,LC,No,,,,VU,D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus pulex,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus quiririensis,CR,CR,No,,,,CR,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus rotenbergae,VU,VU,No,,,,VU,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus sulfuratus,LC,NT,Genuine - uplisted,Infrastructure development,Reduced-habitat,,NT,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus toby,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus tridactylus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus verrucosus,LC,LC,No,,,,VU,D2,Genuine - uplisted,Climate change effects,Climate change effects,,,,,,1,,Yes,No,No,No
ANURA,BRACHYCEPHALIDAE,Brachycephalus vertebralis,LC,EN,Genuine - uplisted,Agriculture and aquaculture,Reduced-habitat,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
CAUDATA,PLETHODONTIDAE,Bradytriton silus,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,No,No,No
GYMNOPHIONA,SIPHONOPIDAE,Brasilotyphlus braziliensis,LC,LC,No,,,,LC,,No,,,,,,,,1,,Unknown,Unknown,Unknown,Unknown
GYMNOPHIONA,SIPHONOPIDAE,Brasilotyphlus dubium,LC,LC,No,,,,LC,,No,,,,,,,,1,,Unknown,Unknown,Unknown,Unknown
GYMNOPHIONA,SIPHONOPIDAE,Brasilotyphlus guarantanus,LC,LC,No,,,,LC,,No,,,,,,,,1,,Unknown,Unknown,Unknown,Unknown
ANURA,BREVICIPITIDAE,Breviceps acutirostris,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps adspersus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps bagginsi,NT,NT,No,,,,NT,B1ab(iii)+2ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps branchi,DD,DD,No,,,,DD,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps fichus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps fuscus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps gibbosus,NT,NT,No,,,,NT,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps macrops,NT,NT,No,,,,NT,B1ab(iii)+2ab(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps montanus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps mossambicus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps namaquensis,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps poweri,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps rosei,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps sopranus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps sylvestris,NT,NT,No,,,,NT,B1a(i)b(iii)+2a(i)b(iii),No,,,,1,,,,,,Yes,No,No,No
ANURA,BREVICIPITIDAE,Breviceps verrucosus,LC,LC,No,,,,LC,,No,,,,1,,,,,,Yes,No,No,No
ANURA,HYLIDAE,Bromeliohyla bromeliacia,LC,EN,Genuine - uplisted,Disease,Disease,,LC,,Genuine - downlisted,Disease,Disease,,,,,,1,,Yes,Yes,No,Yes
ANURA,HYLIDAE,Bromeliohyla dendroscarta,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,No
ANURA,HYLIDAE,Bromeliohyla melacaena,EN,EN,No,,,,EN,B1ab(iii),No,,,,,,,,1,,Yes,Yes,No,Yes
ANURA,CRAUGASTORIDAE,Bryophryne abramalagae,DD,DD,No,,,,DD,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Bryophryne bakersfield,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
ANURA,CRAUGASTORIDAE,Bryophryne bustamantei,LC,LC,No,,,,LC,,No,,,,,,,,1,,Yes,No,No,No
